deployment_id,species,week,n_images
SUN_PRAIRIE_86_R2,American bison,30,0
SUN_PRAIRIE_86_R2,Coyote,30,0
SUN_PRAIRIE_86_R2,Mule deer,30,0
SUN_PRAIRIE_86_R2,Pronghorn,30,0
SUN_PRAIRIE_86_R2,White-tailed deer,30,0
SUN_PRAIRIE_86_R3,American bison,30,1
SUN_PRAIRIE_86_R3,Coyote,30,0
SUN_PRAIRIE_86_R3,Mule deer,30,0
SUN_PRAIRIE_86_R3,Pronghorn,30,0
SUN_PRAIRIE_86_R3,White-tailed deer,30,0
SUN_PRAIRIE_86_R3,American bison,31,5
SUN_PRAIRIE_86_R3,Coyote,31,0
SUN_PRAIRIE_86_R3,Mule deer,31,0
SUN_PRAIRIE_86_R3,Pronghorn,31,0
SUN_PRAIRIE_86_R3,White-tailed deer,31,0
SUN_PRAIRIE_86_R3,American bison,32,3
SUN_PRAIRIE_86_R3,Coyote,32,0
SUN_PRAIRIE_86_R3,Mule deer,32,0
SUN_PRAIRIE_86_R3,Pronghorn,32,0
SUN_PRAIRIE_86_R3,White-tailed deer,32,0
SUN_PRAIRIE_86_R3,American bison,33,0
SUN_PRAIRIE_86_R3,Coyote,33,0
SUN_PRAIRIE_86_R3,Mule deer,33,0
SUN_PRAIRIE_86_R3,Pronghorn,33,0
SUN_PRAIRIE_86_R3,White-tailed deer,33,0
SUN_PRAIRIE_86_R3,American bison,34,0
SUN_PRAIRIE_86_R3,Coyote,34,0
SUN_PRAIRIE_86_R3,Mule deer,34,0
SUN_PRAIRIE_86_R3,Pronghorn,34,0
SUN_PRAIRIE_86_R3,White-tailed deer,34,0
SUN_PRAIRIE_86_R4,American bison,34,0
SUN_PRAIRIE_86_R4,Coyote,34,0
SUN_PRAIRIE_86_R4,Mule deer,34,0
SUN_PRAIRIE_86_R4,Pronghorn,34,0
SUN_PRAIRIE_86_R4,White-tailed deer,34,0
SUN_PRAIRIE_86_R4,American bison,35,0
SUN_PRAIRIE_86_R4,Coyote,35,0
SUN_PRAIRIE_86_R4,Mule deer,35,25
SUN_PRAIRIE_86_R4,Pronghorn,35,0
SUN_PRAIRIE_86_R4,White-tailed deer,35,0
SUN_PRAIRIE_86_R4,American bison,36,0
SUN_PRAIRIE_86_R4,Coyote,36,0
SUN_PRAIRIE_86_R4,Mule deer,36,0
SUN_PRAIRIE_86_R4,Pronghorn,36,0
SUN_PRAIRIE_86_R4,White-tailed deer,36,0
SUN_PRAIRIE_86_R4,American bison,37,0
SUN_PRAIRIE_86_R4,Coyote,37,0
SUN_PRAIRIE_86_R4,Mule deer,37,0
SUN_PRAIRIE_86_R4,Pronghorn,37,0
SUN_PRAIRIE_86_R4,White-tailed deer,37,0
SUN_PRAIRIE_86_R4,American bison,38,0
SUN_PRAIRIE_86_R4,Coyote,38,0
SUN_PRAIRIE_86_R4,Mule deer,38,0
SUN_PRAIRIE_86_R4,Pronghorn,38,0
SUN_PRAIRIE_86_R4,White-tailed deer,38,0
SUN_PRAIRIE_86_R4,American bison,39,2
SUN_PRAIRIE_86_R4,Coyote,39,0
SUN_PRAIRIE_86_R4,Mule deer,39,11
SUN_PRAIRIE_86_R4,Pronghorn,39,0
SUN_PRAIRIE_86_R4,White-tailed deer,39,0
SUN_PRAIRIE_86_R5,American bison,39,141
SUN_PRAIRIE_86_R5,Coyote,39,0
SUN_PRAIRIE_86_R5,Mule deer,39,20
SUN_PRAIRIE_86_R5,Pronghorn,39,0
SUN_PRAIRIE_86_R5,White-tailed deer,39,0
SUN_PRAIRIE_86_R5,American bison,40,66
SUN_PRAIRIE_86_R5,Coyote,40,0
SUN_PRAIRIE_86_R5,Mule deer,40,14
SUN_PRAIRIE_86_R5,Pronghorn,40,0
SUN_PRAIRIE_86_R5,White-tailed deer,40,0
SUN_PRAIRIE_86_R5,American bison,41,378
SUN_PRAIRIE_86_R5,Coyote,41,0
SUN_PRAIRIE_86_R5,Mule deer,41,0
SUN_PRAIRIE_86_R5,Pronghorn,41,0
SUN_PRAIRIE_86_R5,White-tailed deer,41,0
SUN_PRAIRIE_86_R5,American bison,42,0
SUN_PRAIRIE_86_R5,Coyote,42,0
SUN_PRAIRIE_86_R5,Mule deer,42,0
SUN_PRAIRIE_86_R5,Pronghorn,42,0
SUN_PRAIRIE_86_R5,White-tailed deer,42,0
SUN_PRAIRIE_87_R1,American bison,21,5
SUN_PRAIRIE_87_R1,Coyote,21,0
SUN_PRAIRIE_87_R1,Mule deer,21,0
SUN_PRAIRIE_87_R1,Pronghorn,21,0
SUN_PRAIRIE_87_R1,White-tailed deer,21,0
SUN_PRAIRIE_87_R1,American bison,22,0
SUN_PRAIRIE_87_R1,Coyote,22,0
SUN_PRAIRIE_87_R1,Mule deer,22,0
SUN_PRAIRIE_87_R1,Pronghorn,22,0
SUN_PRAIRIE_87_R1,White-tailed deer,22,0
SUN_PRAIRIE_87_R1,American bison,23,0
SUN_PRAIRIE_87_R1,Coyote,23,0
SUN_PRAIRIE_87_R1,Mule deer,23,0
SUN_PRAIRIE_87_R1,Pronghorn,23,0
SUN_PRAIRIE_87_R1,White-tailed deer,23,0
SUN_PRAIRIE_87_R1,American bison,24,0
SUN_PRAIRIE_87_R1,Coyote,24,0
SUN_PRAIRIE_87_R1,Mule deer,24,0
SUN_PRAIRIE_87_R1,Pronghorn,24,0
SUN_PRAIRIE_87_R1,White-tailed deer,24,0
SUN_PRAIRIE_87_R1,American bison,25,0
SUN_PRAIRIE_87_R1,Coyote,25,0
SUN_PRAIRIE_87_R1,Mule deer,25,0
SUN_PRAIRIE_87_R1,Pronghorn,25,0
SUN_PRAIRIE_87_R1,White-tailed deer,25,0
SUN_PRAIRIE_87_R2,American bison,25,34
SUN_PRAIRIE_87_R2,Coyote,25,0
SUN_PRAIRIE_87_R2,Mule deer,25,0
SUN_PRAIRIE_87_R2,Pronghorn,25,5
SUN_PRAIRIE_87_R2,White-tailed deer,25,0
SUN_PRAIRIE_87_R2,American bison,26,0
SUN_PRAIRIE_87_R2,Coyote,26,0
SUN_PRAIRIE_87_R2,Mule deer,26,0
SUN_PRAIRIE_87_R2,Pronghorn,26,0
SUN_PRAIRIE_87_R2,White-tailed deer,26,0
SUN_PRAIRIE_87_R2,American bison,27,167
SUN_PRAIRIE_87_R2,Coyote,27,0
SUN_PRAIRIE_87_R2,Mule deer,27,0
SUN_PRAIRIE_87_R2,Pronghorn,27,0
SUN_PRAIRIE_87_R2,White-tailed deer,27,0
SUN_PRAIRIE_87_R2,American bison,28,0
SUN_PRAIRIE_87_R2,Coyote,28,0
SUN_PRAIRIE_87_R2,Mule deer,28,0
SUN_PRAIRIE_87_R2,Pronghorn,28,0
SUN_PRAIRIE_87_R2,White-tailed deer,28,0
SUN_PRAIRIE_87_R2,American bison,29,0
SUN_PRAIRIE_87_R2,Coyote,29,0
SUN_PRAIRIE_87_R2,Mule deer,29,0
SUN_PRAIRIE_87_R2,Pronghorn,29,0
SUN_PRAIRIE_87_R2,White-tailed deer,29,0
SUN_PRAIRIE_87_R2,American bison,30,23
SUN_PRAIRIE_87_R2,Coyote,30,0
SUN_PRAIRIE_87_R2,Mule deer,30,0
SUN_PRAIRIE_87_R2,Pronghorn,30,0
SUN_PRAIRIE_87_R2,White-tailed deer,30,0
SUN_PRAIRIE_87_R3,American bison,30,2
SUN_PRAIRIE_87_R3,Coyote,30,0
SUN_PRAIRIE_87_R3,Mule deer,30,0
SUN_PRAIRIE_87_R3,Pronghorn,30,0
SUN_PRAIRIE_87_R3,White-tailed deer,30,0
SUN_PRAIRIE_87_R3,American bison,31,0
SUN_PRAIRIE_87_R3,Coyote,31,0
SUN_PRAIRIE_87_R3,Mule deer,31,0
SUN_PRAIRIE_87_R3,Pronghorn,31,0
SUN_PRAIRIE_87_R3,White-tailed deer,31,0
SUN_PRAIRIE_87_R3,American bison,32,3
SUN_PRAIRIE_87_R3,Coyote,32,0
SUN_PRAIRIE_87_R3,Mule deer,32,0
SUN_PRAIRIE_87_R3,Pronghorn,32,0
SUN_PRAIRIE_87_R3,White-tailed deer,32,0
SUN_PRAIRIE_87_R3,American bison,33,0
SUN_PRAIRIE_87_R3,Coyote,33,0
SUN_PRAIRIE_87_R3,Mule deer,33,0
SUN_PRAIRIE_87_R3,Pronghorn,33,0
SUN_PRAIRIE_87_R3,White-tailed deer,33,0
SUN_PRAIRIE_87_R3,American bison,34,0
SUN_PRAIRIE_87_R3,Coyote,34,2
SUN_PRAIRIE_87_R3,Mule deer,34,0
SUN_PRAIRIE_87_R3,Pronghorn,34,0
SUN_PRAIRIE_87_R3,White-tailed deer,34,0
SUN_PRAIRIE_87_R4,American bison,34,0
SUN_PRAIRIE_87_R4,Coyote,34,5
SUN_PRAIRIE_87_R4,Mule deer,34,0
SUN_PRAIRIE_87_R4,Pronghorn,34,5
SUN_PRAIRIE_87_R4,White-tailed deer,34,0
SUN_PRAIRIE_87_R4,American bison,35,0
SUN_PRAIRIE_87_R4,Coyote,35,0
SUN_PRAIRIE_87_R4,Mule deer,35,0
SUN_PRAIRIE_87_R4,Pronghorn,35,25
SUN_PRAIRIE_87_R4,White-tailed deer,35,0
SUN_PRAIRIE_87_R4,American bison,36,0
SUN_PRAIRIE_87_R4,Coyote,36,4
SUN_PRAIRIE_87_R4,Mule deer,36,0
SUN_PRAIRIE_87_R4,Pronghorn,36,257
SUN_PRAIRIE_87_R4,White-tailed deer,36,0
SUN_PRAIRIE_87_R4,American bison,37,0
SUN_PRAIRIE_87_R4,Coyote,37,0
SUN_PRAIRIE_87_R4,Mule deer,37,0
SUN_PRAIRIE_87_R4,Pronghorn,37,21
SUN_PRAIRIE_87_R4,White-tailed deer,37,0
SUN_PRAIRIE_87_R4,American bison,38,0
SUN_PRAIRIE_87_R4,Coyote,38,0
SUN_PRAIRIE_87_R4,Mule deer,38,0
SUN_PRAIRIE_87_R4,Pronghorn,38,147
SUN_PRAIRIE_87_R4,White-tailed deer,38,0
SUN_PRAIRIE_87_R4,American bison,39,3
SUN_PRAIRIE_87_R4,Coyote,39,0
SUN_PRAIRIE_87_R4,Mule deer,39,0
SUN_PRAIRIE_87_R4,Pronghorn,39,5
SUN_PRAIRIE_87_R4,White-tailed deer,39,0
SUN_PRAIRIE_87_R5,American bison,39,0
SUN_PRAIRIE_87_R5,Coyote,39,0
SUN_PRAIRIE_87_R5,Mule deer,39,0
SUN_PRAIRIE_87_R5,Pronghorn,39,43
SUN_PRAIRIE_87_R5,White-tailed deer,39,0
SUN_PRAIRIE_87_R5,American bison,40,0
SUN_PRAIRIE_87_R5,Coyote,40,3
SUN_PRAIRIE_87_R5,Mule deer,40,0
SUN_PRAIRIE_87_R5,Pronghorn,40,0
SUN_PRAIRIE_87_R5,White-tailed deer,40,0
SUN_PRAIRIE_87_R5,American bison,41,0
SUN_PRAIRIE_87_R5,Coyote,41,3
SUN_PRAIRIE_87_R5,Mule deer,41,11
SUN_PRAIRIE_87_R5,Pronghorn,41,0
SUN_PRAIRIE_87_R5,White-tailed deer,41,0
SUN_PRAIRIE_87_R5,American bison,42,0
SUN_PRAIRIE_87_R5,Coyote,42,0
SUN_PRAIRIE_87_R5,Mule deer,42,0
SUN_PRAIRIE_87_R5,Pronghorn,42,0
SUN_PRAIRIE_87_R5,White-tailed deer,42,0
SUN_PRAIRIE_88_R1,American bison,20,0
SUN_PRAIRIE_88_R1,Coyote,20,0
SUN_PRAIRIE_88_R1,Mule deer,20,0
SUN_PRAIRIE_88_R1,Pronghorn,20,0
SUN_PRAIRIE_88_R1,White-tailed deer,20,0
SUN_PRAIRIE_88_R1,American bison,21,111
SUN_PRAIRIE_88_R1,Coyote,21,0
SUN_PRAIRIE_88_R1,Mule deer,21,41
SUN_PRAIRIE_88_R1,Pronghorn,21,5
SUN_PRAIRIE_88_R1,White-tailed deer,21,0
SUN_PRAIRIE_88_R1,American bison,22,455
SUN_PRAIRIE_88_R1,Coyote,22,8
SUN_PRAIRIE_88_R1,Mule deer,22,0
SUN_PRAIRIE_88_R1,Pronghorn,22,5
SUN_PRAIRIE_88_R1,White-tailed deer,22,0
SUN_PRAIRIE_88_R1,American bison,23,0
SUN_PRAIRIE_88_R1,Coyote,23,0
SUN_PRAIRIE_88_R1,Mule deer,23,0
SUN_PRAIRIE_88_R1,Pronghorn,23,0
SUN_PRAIRIE_88_R1,White-tailed deer,23,0
SUN_PRAIRIE_88_R1,American bison,24,0
SUN_PRAIRIE_88_R1,Coyote,24,0
SUN_PRAIRIE_88_R1,Mule deer,24,0
SUN_PRAIRIE_88_R1,Pronghorn,24,0
SUN_PRAIRIE_88_R1,White-tailed deer,24,0
SUN_PRAIRIE_88_R1,American bison,25,0
SUN_PRAIRIE_88_R1,Coyote,25,0
SUN_PRAIRIE_88_R1,Mule deer,25,0
SUN_PRAIRIE_88_R1,Pronghorn,25,0
SUN_PRAIRIE_88_R1,White-tailed deer,25,0
SUN_PRAIRIE_88_R2,American bison,25,36
SUN_PRAIRIE_88_R2,Coyote,25,0
SUN_PRAIRIE_88_R2,Mule deer,25,0
SUN_PRAIRIE_88_R2,Pronghorn,25,0
SUN_PRAIRIE_88_R2,White-tailed deer,25,0
SUN_PRAIRIE_88_R2,American bison,26,13
SUN_PRAIRIE_88_R2,Coyote,26,0
SUN_PRAIRIE_88_R2,Mule deer,26,0
SUN_PRAIRIE_88_R2,Pronghorn,26,0
SUN_PRAIRIE_88_R2,White-tailed deer,26,0
SUN_PRAIRIE_88_R2,American bison,27,0
SUN_PRAIRIE_88_R2,Coyote,27,0
SUN_PRAIRIE_88_R2,Mule deer,27,0
SUN_PRAIRIE_88_R2,Pronghorn,27,0
SUN_PRAIRIE_88_R2,White-tailed deer,27,0
SUN_PRAIRIE_88_R2,American bison,28,0
SUN_PRAIRIE_88_R2,Coyote,28,0
SUN_PRAIRIE_88_R2,Mule deer,28,0
SUN_PRAIRIE_88_R2,Pronghorn,28,10
SUN_PRAIRIE_88_R2,White-tailed deer,28,0
SUN_PRAIRIE_88_R2,American bison,29,38
SUN_PRAIRIE_88_R2,Coyote,29,0
SUN_PRAIRIE_88_R2,Mule deer,29,0
SUN_PRAIRIE_88_R2,Pronghorn,29,0
SUN_PRAIRIE_88_R2,White-tailed deer,29,0
SUN_PRAIRIE_88_R2,American bison,30,2
SUN_PRAIRIE_88_R2,Coyote,30,0
SUN_PRAIRIE_88_R2,Mule deer,30,0
SUN_PRAIRIE_88_R2,Pronghorn,30,0
SUN_PRAIRIE_88_R2,White-tailed deer,30,0
SUN_PRAIRIE_88_R3,American bison,30,2
SUN_PRAIRIE_88_R3,Coyote,30,0
SUN_PRAIRIE_88_R3,Mule deer,30,0
SUN_PRAIRIE_88_R3,Pronghorn,30,0
SUN_PRAIRIE_88_R3,White-tailed deer,30,0
SUN_PRAIRIE_88_R3,American bison,31,20
SUN_PRAIRIE_88_R3,Coyote,31,0
SUN_PRAIRIE_88_R3,Mule deer,31,17
SUN_PRAIRIE_88_R3,Pronghorn,31,0
SUN_PRAIRIE_88_R3,White-tailed deer,31,0
SUN_PRAIRIE_88_R3,American bison,32,0
SUN_PRAIRIE_88_R3,Coyote,32,0
SUN_PRAIRIE_88_R3,Mule deer,32,0
SUN_PRAIRIE_88_R3,Pronghorn,32,0
SUN_PRAIRIE_88_R3,White-tailed deer,32,0
SUN_PRAIRIE_88_R3,American bison,33,1
SUN_PRAIRIE_88_R3,Coyote,33,0
SUN_PRAIRIE_88_R3,Mule deer,33,0
SUN_PRAIRIE_88_R3,Pronghorn,33,0
SUN_PRAIRIE_88_R3,White-tailed deer,33,0
SUN_PRAIRIE_88_R3,American bison,34,0
SUN_PRAIRIE_88_R3,Coyote,34,0
SUN_PRAIRIE_88_R3,Mule deer,34,0
SUN_PRAIRIE_88_R3,Pronghorn,34,0
SUN_PRAIRIE_88_R3,White-tailed deer,34,0
SUN_PRAIRIE_88_R4,American bison,34,0
SUN_PRAIRIE_88_R4,Coyote,34,7
SUN_PRAIRIE_88_R4,Mule deer,34,0
SUN_PRAIRIE_88_R4,Pronghorn,34,0
SUN_PRAIRIE_88_R4,White-tailed deer,34,0
SUN_PRAIRIE_88_R4,American bison,35,0
SUN_PRAIRIE_88_R4,Coyote,35,0
SUN_PRAIRIE_88_R4,Mule deer,35,0
SUN_PRAIRIE_88_R4,Pronghorn,35,0
SUN_PRAIRIE_88_R4,White-tailed deer,35,0
SUN_PRAIRIE_88_R4,American bison,36,0
SUN_PRAIRIE_88_R4,Coyote,36,6
SUN_PRAIRIE_88_R4,Mule deer,36,0
SUN_PRAIRIE_88_R4,Pronghorn,36,0
SUN_PRAIRIE_88_R4,White-tailed deer,36,0
SUN_PRAIRIE_88_R4,American bison,37,0
SUN_PRAIRIE_88_R4,Coyote,37,5
SUN_PRAIRIE_88_R4,Mule deer,37,0
SUN_PRAIRIE_88_R4,Pronghorn,37,0
SUN_PRAIRIE_88_R4,White-tailed deer,37,0
SUN_PRAIRIE_88_R4,American bison,38,0
SUN_PRAIRIE_88_R4,Coyote,38,0
SUN_PRAIRIE_88_R4,Mule deer,38,0
SUN_PRAIRIE_88_R4,Pronghorn,38,2
SUN_PRAIRIE_88_R4,White-tailed deer,38,0
SUN_PRAIRIE_88_R4,American bison,39,2
SUN_PRAIRIE_88_R4,Coyote,39,0
SUN_PRAIRIE_88_R4,Mule deer,39,0
SUN_PRAIRIE_88_R4,Pronghorn,39,0
SUN_PRAIRIE_88_R4,White-tailed deer,39,0
SUN_PRAIRIE_88_R5,American bison,39,0
SUN_PRAIRIE_88_R5,Coyote,39,0
SUN_PRAIRIE_88_R5,Mule deer,39,0
SUN_PRAIRIE_88_R5,Pronghorn,39,0
SUN_PRAIRIE_88_R5,White-tailed deer,39,0
SUN_PRAIRIE_88_R5,American bison,40,1
SUN_PRAIRIE_88_R5,Coyote,40,0
SUN_PRAIRIE_88_R5,Mule deer,40,0
SUN_PRAIRIE_88_R5,Pronghorn,40,0
SUN_PRAIRIE_88_R5,White-tailed deer,40,0
SUN_PRAIRIE_88_R5,American bison,41,0
SUN_PRAIRIE_88_R5,Coyote,41,0
SUN_PRAIRIE_88_R5,Mule deer,41,0
SUN_PRAIRIE_88_R5,Pronghorn,41,0
SUN_PRAIRIE_88_R5,White-tailed deer,41,0
SUN_PRAIRIE_88_R5,American bison,42,0
SUN_PRAIRIE_88_R5,Coyote,42,0
SUN_PRAIRIE_88_R5,Mule deer,42,0
SUN_PRAIRIE_88_R5,Pronghorn,42,0
SUN_PRAIRIE_88_R5,White-tailed deer,42,0
SUN_PRAIRIE_88B_R1,American bison,21,0
SUN_PRAIRIE_88B_R1,Coyote,21,0
SUN_PRAIRIE_88B_R1,Mule deer,21,0
SUN_PRAIRIE_88B_R1,Pronghorn,21,0
SUN_PRAIRIE_88B_R1,White-tailed deer,21,0
SUN_PRAIRIE_88B_R1,American bison,22,646
SUN_PRAIRIE_88B_R1,Coyote,22,0
SUN_PRAIRIE_88B_R1,Mule deer,22,0
SUN_PRAIRIE_88B_R1,Pronghorn,22,0
SUN_PRAIRIE_88B_R1,White-tailed deer,22,0
SUN_PRAIRIE_88B_R1,American bison,23,452
SUN_PRAIRIE_88B_R1,Coyote,23,0
SUN_PRAIRIE_88B_R1,Mule deer,23,1
SUN_PRAIRIE_88B_R1,Pronghorn,23,0
SUN_PRAIRIE_88B_R1,White-tailed deer,23,0
SUN_PRAIRIE_88B_R1,American bison,24,0
SUN_PRAIRIE_88B_R1,Coyote,24,0
SUN_PRAIRIE_88B_R1,Mule deer,24,0
SUN_PRAIRIE_88B_R1,Pronghorn,24,0
SUN_PRAIRIE_88B_R1,White-tailed deer,24,0
SUN_PRAIRIE_88B_R1,American bison,25,0
SUN_PRAIRIE_88B_R1,Coyote,25,0
SUN_PRAIRIE_88B_R1,Mule deer,25,0
SUN_PRAIRIE_88B_R1,Pronghorn,25,0
SUN_PRAIRIE_88B_R1,White-tailed deer,25,0
SUN_PRAIRIE_89_R1,American bison,20,0
SUN_PRAIRIE_89_R1,Coyote,20,0
SUN_PRAIRIE_89_R1,Mule deer,20,0
SUN_PRAIRIE_89_R1,Pronghorn,20,0
SUN_PRAIRIE_89_R1,White-tailed deer,20,0
SUN_PRAIRIE_89_R1,American bison,21,0
SUN_PRAIRIE_89_R1,Coyote,21,2
SUN_PRAIRIE_89_R1,Mule deer,21,1714
SUN_PRAIRIE_89_R1,Pronghorn,21,0
SUN_PRAIRIE_89_R1,White-tailed deer,21,0
SUN_PRAIRIE_89_R1,American bison,22,55
SUN_PRAIRIE_89_R1,Coyote,22,0
SUN_PRAIRIE_89_R1,Mule deer,22,164
SUN_PRAIRIE_89_R1,Pronghorn,22,0
SUN_PRAIRIE_89_R1,White-tailed deer,22,0
SUN_PRAIRIE_89_R1,American bison,23,115
SUN_PRAIRIE_89_R1,Coyote,23,13
SUN_PRAIRIE_89_R1,Mule deer,23,485
SUN_PRAIRIE_89_R1,Pronghorn,23,0
SUN_PRAIRIE_89_R1,White-tailed deer,23,0
SUN_PRAIRIE_89_R1,American bison,24,146
SUN_PRAIRIE_89_R1,Coyote,24,0
SUN_PRAIRIE_89_R1,Mule deer,24,33
SUN_PRAIRIE_89_R1,Pronghorn,24,0
SUN_PRAIRIE_89_R1,White-tailed deer,24,0
SUN_PRAIRIE_89_R1,American bison,25,0
SUN_PRAIRIE_89_R1,Coyote,25,0
SUN_PRAIRIE_89_R1,Mule deer,25,0
SUN_PRAIRIE_89_R1,Pronghorn,25,0
SUN_PRAIRIE_89_R1,White-tailed deer,25,0
SUN_PRAIRIE_89_R2,American bison,25,157
SUN_PRAIRIE_89_R2,Coyote,25,0
SUN_PRAIRIE_89_R2,Mule deer,25,41
SUN_PRAIRIE_89_R2,Pronghorn,25,0
SUN_PRAIRIE_89_R2,White-tailed deer,25,0
SUN_PRAIRIE_89_R2,American bison,26,0
SUN_PRAIRIE_89_R2,Coyote,26,0
SUN_PRAIRIE_89_R2,Mule deer,26,0
SUN_PRAIRIE_89_R2,Pronghorn,26,0
SUN_PRAIRIE_89_R2,White-tailed deer,26,0
SUN_PRAIRIE_89_R2,American bison,27,0
SUN_PRAIRIE_89_R2,Coyote,27,0
SUN_PRAIRIE_89_R2,Mule deer,27,0
SUN_PRAIRIE_89_R2,Pronghorn,27,0
SUN_PRAIRIE_89_R2,White-tailed deer,27,0
SUN_PRAIRIE_89_R2,American bison,28,0
SUN_PRAIRIE_89_R2,Coyote,28,0
SUN_PRAIRIE_89_R2,Mule deer,28,0
SUN_PRAIRIE_89_R2,Pronghorn,28,0
SUN_PRAIRIE_89_R2,White-tailed deer,28,0
SUN_PRAIRIE_89_R2,American bison,29,0
SUN_PRAIRIE_89_R2,Coyote,29,0
SUN_PRAIRIE_89_R2,Mule deer,29,0
SUN_PRAIRIE_89_R2,Pronghorn,29,0
SUN_PRAIRIE_89_R2,White-tailed deer,29,0
SUN_PRAIRIE_89_R2,American bison,30,5
SUN_PRAIRIE_89_R2,Coyote,30,0
SUN_PRAIRIE_89_R2,Mule deer,30,0
SUN_PRAIRIE_89_R2,Pronghorn,30,0
SUN_PRAIRIE_89_R2,White-tailed deer,30,0
SUN_PRAIRIE_89_R3,American bison,30,0
SUN_PRAIRIE_89_R3,Coyote,30,0
SUN_PRAIRIE_89_R3,Mule deer,30,0
SUN_PRAIRIE_89_R3,Pronghorn,30,0
SUN_PRAIRIE_89_R3,White-tailed deer,30,0
SUN_PRAIRIE_89_R3,American bison,31,8
SUN_PRAIRIE_89_R3,Coyote,31,0
SUN_PRAIRIE_89_R3,Mule deer,31,32
SUN_PRAIRIE_89_R3,Pronghorn,31,0
SUN_PRAIRIE_89_R3,White-tailed deer,31,0
SUN_PRAIRIE_89_R3,American bison,32,1
SUN_PRAIRIE_89_R3,Coyote,32,0
SUN_PRAIRIE_89_R3,Mule deer,32,120
SUN_PRAIRIE_89_R3,Pronghorn,32,0
SUN_PRAIRIE_89_R3,White-tailed deer,32,0
SUN_PRAIRIE_89_R3,American bison,33,0
SUN_PRAIRIE_89_R3,Coyote,33,0
SUN_PRAIRIE_89_R3,Mule deer,33,148
SUN_PRAIRIE_89_R3,Pronghorn,33,0
SUN_PRAIRIE_89_R3,White-tailed deer,33,0
SUN_PRAIRIE_89_R3,American bison,34,0
SUN_PRAIRIE_89_R3,Coyote,34,0
SUN_PRAIRIE_89_R3,Mule deer,34,0
SUN_PRAIRIE_89_R3,Pronghorn,34,0
SUN_PRAIRIE_89_R3,White-tailed deer,34,0
SUN_PRAIRIE_89_R4,American bison,34,0
SUN_PRAIRIE_89_R4,Coyote,34,0
SUN_PRAIRIE_89_R4,Mule deer,34,0
SUN_PRAIRIE_89_R4,Pronghorn,34,0
SUN_PRAIRIE_89_R4,White-tailed deer,34,0
SUN_PRAIRIE_89_R4,American bison,35,0
SUN_PRAIRIE_89_R4,Coyote,35,0
SUN_PRAIRIE_89_R4,Mule deer,35,0
SUN_PRAIRIE_89_R4,Pronghorn,35,0
SUN_PRAIRIE_89_R4,White-tailed deer,35,0
SUN_PRAIRIE_89_R4,American bison,36,0
SUN_PRAIRIE_89_R4,Coyote,36,0
SUN_PRAIRIE_89_R4,Mule deer,36,0
SUN_PRAIRIE_89_R4,Pronghorn,36,0
SUN_PRAIRIE_89_R4,White-tailed deer,36,0
SUN_PRAIRIE_89_R4,American bison,37,0
SUN_PRAIRIE_89_R4,Coyote,37,0
SUN_PRAIRIE_89_R4,Mule deer,37,15
SUN_PRAIRIE_89_R4,Pronghorn,37,0
SUN_PRAIRIE_89_R4,White-tailed deer,37,0
SUN_PRAIRIE_89_R4,American bison,38,0
SUN_PRAIRIE_89_R4,Coyote,38,0
SUN_PRAIRIE_89_R4,Mule deer,38,0
SUN_PRAIRIE_89_R4,Pronghorn,38,0
SUN_PRAIRIE_89_R4,White-tailed deer,38,0
SUN_PRAIRIE_89_R4,American bison,39,0
SUN_PRAIRIE_89_R4,Coyote,39,0
SUN_PRAIRIE_89_R4,Mule deer,39,0
SUN_PRAIRIE_89_R4,Pronghorn,39,0
SUN_PRAIRIE_89_R4,White-tailed deer,39,0
SUN_PRAIRIE_89_R5,American bison,39,0
SUN_PRAIRIE_89_R5,Coyote,39,0
SUN_PRAIRIE_89_R5,Mule deer,39,0
SUN_PRAIRIE_89_R5,Pronghorn,39,1
SUN_PRAIRIE_89_R5,White-tailed deer,39,0
SUN_PRAIRIE_89_R5,American bison,40,0
SUN_PRAIRIE_89_R5,Coyote,40,0
SUN_PRAIRIE_89_R5,Mule deer,40,0
SUN_PRAIRIE_89_R5,Pronghorn,40,0
SUN_PRAIRIE_89_R5,White-tailed deer,40,0
SUN_PRAIRIE_89_R5,American bison,41,0
SUN_PRAIRIE_89_R5,Coyote,41,0
SUN_PRAIRIE_89_R5,Mule deer,41,0
SUN_PRAIRIE_89_R5,Pronghorn,41,0
SUN_PRAIRIE_89_R5,White-tailed deer,41,0
SUN_PRAIRIE_89_R5,American bison,42,0
SUN_PRAIRIE_89_R5,Coyote,42,0
SUN_PRAIRIE_89_R5,Mule deer,42,0
SUN_PRAIRIE_89_R5,Pronghorn,42,0
SUN_PRAIRIE_89_R5,White-tailed deer,42,0
SUN_PRAIRIE_90_R1,American bison,20,0
SUN_PRAIRIE_90_R1,Coyote,20,0
SUN_PRAIRIE_90_R1,Mule deer,20,0
SUN_PRAIRIE_90_R1,Pronghorn,20,0
SUN_PRAIRIE_90_R1,White-tailed deer,20,0
SUN_PRAIRIE_90_R1,American bison,21,15
SUN_PRAIRIE_90_R1,Coyote,21,0
SUN_PRAIRIE_90_R1,Mule deer,21,0
SUN_PRAIRIE_90_R1,Pronghorn,21,0
SUN_PRAIRIE_90_R1,White-tailed deer,21,0
SUN_PRAIRIE_90_R1,American bison,22,0
SUN_PRAIRIE_90_R1,Coyote,22,0
