deployment_id,species,time_in_fov_s,image_time_s,duration_days
SUN_PRAIRIE_32_R4,American bison,0,0,12.81857639
SUN_PRAIRIE_32_R4,Coyote,0,0,12.81857639
SUN_PRAIRIE_32_R4,Mule deer,0,0,12.81857639
SUN_PRAIRIE_32_R4,Pronghorn,0,0,12.81857639
SUN_PRAIRIE_32_R4,White-tailed deer,0,0,12.81857639
SUN_PRAIRIE_32_R5,American bison,0,0,1.123252315
SUN_PRAIRIE_32_R5,Coyote,0,0,1.123252315
SUN_PRAIRIE_32_R5,Mule deer,0,0,1.123252315
SUN_PRAIRIE_32_R5,Pronghorn,0,0,1.123252315
SUN_PRAIRIE_32_R5,White-tailed deer,0,0,1.123252315
SUN_PRAIRIE_33_R1,American bison,0,0,21.53935185
SUN_PRAIRIE_33_R1,Coyote,18.167032967032966,28,21.53935185
SUN_PRAIRIE_33_R1,Mule deer,512.2161428718645,506,21.53935185
SUN_PRAIRIE_33_R1,Pronghorn,0,0,21.53935185
SUN_PRAIRIE_33_R1,White-tailed deer,0,0,21.53935185
SUN_PRAIRIE_33_R2,American bison,0,0,10.57048611
SUN_PRAIRIE_33_R2,Coyote,0,0,10.57048611
SUN_PRAIRIE_33_R2,Mule deer,9.895506028498357,8,10.57048611
SUN_PRAIRIE_33_R2,Pronghorn,0,0,10.57048611
SUN_PRAIRIE_33_R2,White-tailed deer,0,0,10.57048611
SUN_PRAIRIE_33_R3,American bison,13.231627953544253,18,28.90186343
SUN_PRAIRIE_33_R3,Coyote,0,0,28.90186343
SUN_PRAIRIE_33_R3,Mule deer,15.686518085495067,24,28.90186343
SUN_PRAIRIE_33_R3,Pronghorn,0,0,28.90186343
SUN_PRAIRIE_33_R3,White-tailed deer,0,0,28.90186343
SUN_PRAIRIE_33_R4,American bison,52.050542651181416,34,32.05372685
SUN_PRAIRIE_33_R4,Coyote,0,0,32.05372685
SUN_PRAIRIE_33_R4,Mule deer,0,0,32.05372685
SUN_PRAIRIE_33_R4,Pronghorn,0,0,32.05372685
SUN_PRAIRIE_33_R4,White-tailed deer,0,0,32.05372685
SUN_PRAIRIE_33_R5,American bison,28.410542651181416,72,19.89670139
SUN_PRAIRIE_33_R5,Coyote,0,0,19.89670139
SUN_PRAIRIE_33_R5,Mule deer,48.79101205699671,58,19.89670139
SUN_PRAIRIE_33_R5,Pronghorn,0,0,19.89670139
SUN_PRAIRIE_33_R5,White-tailed deer,0,0,19.89670139
SUN_PRAIRIE_34_R1,American bison,489.3532559070885,602,25.81501157
SUN_PRAIRIE_34_R1,Coyote,14.167032967032966,22,25.81501157
SUN_PRAIRIE_34_R1,Mule deer,751.1327106575694,802,25.81501157
SUN_PRAIRIE_34_R1,Pronghorn,17.494344644045242,34,25.81501157
SUN_PRAIRIE_34_R1,White-tailed deer,0,0,25.81501157
SUN_PRAIRIE_34_R2,American bison,0,0,33.60115741
SUN_PRAIRIE_34_R2,Coyote,0,0,33.60115741
SUN_PRAIRIE_34_R2,Mule deer,0,0,33.60115741
SUN_PRAIRIE_34_R2,Pronghorn,0,0,33.60115741
SUN_PRAIRIE_34_R2,White-tailed deer,0,0,33.60115741
SUN_PRAIRIE_34_R3,American bison,0,0,28.8830787
SUN_PRAIRIE_34_R3,Coyote,0,0,28.8830787
SUN_PRAIRIE_34_R3,Mule deer,0,0,28.8830787
SUN_PRAIRIE_34_R3,Pronghorn,0,0,28.8830787
SUN_PRAIRIE_34_R3,White-tailed deer,0,0,28.8830787
SUN_PRAIRIE_34_R4,American bison,0,0,32.02666667
SUN_PRAIRIE_34_R4,Coyote,0,0,32.02666667
SUN_PRAIRIE_34_R4,Mule deer,98.05202411399343,94,32.02666667
SUN_PRAIRIE_34_R4,Pronghorn,0,0,32.02666667
SUN_PRAIRIE_34_R4,White-tailed deer,0,0,32.02666667
SUN_PRAIRIE_34_R5,American bison,13.821085302362835,22,19.8775463
SUN_PRAIRIE_34_R5,Coyote,0,0,19.8775463
SUN_PRAIRIE_34_R5,Mule deer,116.54753014249178,242,19.8775463
SUN_PRAIRIE_34_R5,Pronghorn,0,0,19.8775463
SUN_PRAIRIE_34_R5,White-tailed deer,0,0,19.8775463
SUN_PRAIRIE_38_R1,American bison,0,0,28.2328125
SUN_PRAIRIE_38_R1,Coyote,0,0,28.2328125
SUN_PRAIRIE_38_R1,Mule deer,0,0,28.2328125
SUN_PRAIRIE_38_R1,Pronghorn,0,0,28.2328125
SUN_PRAIRIE_38_R1,White-tailed deer,1.6543054682589566,2,28.2328125
SUN_PRAIRIE_38_R2,American bison,0,0,35.80444444
SUN_PRAIRIE_38_R2,Coyote,0,0,35.80444444
SUN_PRAIRIE_38_R2,Mule deer,0,0,35.80444444
SUN_PRAIRIE_38_R2,Pronghorn,0,0,35.80444444
SUN_PRAIRIE_38_R2,White-tailed deer,0,0,35.80444444
SUN_PRAIRIE_38_R3,American bison,0,0,27.09827546
SUN_PRAIRIE_38_R3,Coyote,0,0,27.09827546
SUN_PRAIRIE_38_R3,Mule deer,0,0,27.09827546
SUN_PRAIRIE_38_R3,Pronghorn,0,0,27.09827546
SUN_PRAIRIE_38_R3,White-tailed deer,0,0,27.09827546
SUN_PRAIRIE_38_R4,American bison,238.18503904685622,398,32.63923611
SUN_PRAIRIE_38_R4,Coyote,0,0,32.63923611
SUN_PRAIRIE_38_R4,Mule deer,331.9208697113628,474,32.63923611
SUN_PRAIRIE_38_R4,Pronghorn,0,0,32.63923611
SUN_PRAIRIE_38_R4,White-tailed deer,0,0,32.63923611
SUN_PRAIRIE_38_R5,American bison,377.3232559070885,340,19.82493056
SUN_PRAIRIE_38_R5,Coyote,0,0,19.82493056
SUN_PRAIRIE_38_R5,Mule deer,346.7369103503954,470,19.82493056
SUN_PRAIRIE_38_R5,Pronghorn,0,0,19.82493056
SUN_PRAIRIE_38_R5,White-tailed deer,0,0,19.82493056
SUN_PRAIRIE_39_R1,American bison,0,0,23.4516088
SUN_PRAIRIE_39_R1,Coyote,4.041758241758242,4,23.4516088
SUN_PRAIRIE_39_R1,Mule deer,1303.5695542564852,1958,23.4516088
SUN_PRAIRIE_39_R1,Pronghorn,0,0,23.4516088
SUN_PRAIRIE_39_R1,White-tailed deer,0,0,23.4516088
SUN_PRAIRIE_39_R2,American bison,0,0,38.34163194
SUN_PRAIRIE_39_R2,Coyote,0,0,38.34163194
SUN_PRAIRIE_39_R2,Mule deer,0,0,38.34163194
SUN_PRAIRIE_39_R2,Pronghorn,0,0,38.34163194
SUN_PRAIRIE_39_R2,White-tailed deer,0,0,38.34163194
SUN_PRAIRIE_39_R4,American bison,0,0,36.05049769
SUN_PRAIRIE_39_R4,Coyote,4.041758241758242,6,36.05049769
SUN_PRAIRIE_39_R4,Mule deer,71.09561929119474,84,36.05049769
SUN_PRAIRIE_39_R4,Pronghorn,0,0,36.05049769
SUN_PRAIRIE_39_R4,White-tailed deer,0,0,36.05049769
SUN_PRAIRIE_39_R5,American bison,0,0,17.92138889
SUN_PRAIRIE_39_R5,Coyote,0,0,17.92138889
SUN_PRAIRIE_39_R5,Mule deer,59.68651808549507,54,17.92138889
SUN_PRAIRIE_39_R5,Pronghorn,0,0,17.92138889
SUN_PRAIRIE_39_R5,White-tailed deer,0,0,17.92138889
SUN_PRAIRIE_45_R1,American bison,0,0,10.4516088
SUN_PRAIRIE_45_R1,Coyote,0,0,10.4516088
SUN_PRAIRIE_45_R1,Mule deer,0,0,10.4516088
SUN_PRAIRIE_45_R1,Pronghorn,0,0,10.4516088
SUN_PRAIRIE_45_R1,White-tailed deer,0,0,10.4516088
SUN_PRAIRIE_45_R2,American bison,0,0,35.86818287
SUN_PRAIRIE_45_R2,Coyote,0,0,35.86818287
SUN_PRAIRIE_45_R2,Mule deer,0,0,35.86818287
SUN_PRAIRIE_45_R2,Pronghorn,0,0,35.86818287
SUN_PRAIRIE_45_R2,White-tailed deer,0,0,35.86818287
SUN_PRAIRIE_45_R3,American bison,0,0,26.91412037
SUN_PRAIRIE_45_R3,Coyote,0,0,26.91412037
SUN_PRAIRIE_45_R3,Mule deer,0,0,26.91412037
SUN_PRAIRIE_45_R3,Pronghorn,0,0,26.91412037
SUN_PRAIRIE_45_R3,White-tailed deer,0,0,26.91412037
SUN_PRAIRIE_45_R4,American bison,20.821085302362835,36,29.98024306
SUN_PRAIRIE_45_R4,Coyote,0,0,29.98024306
SUN_PRAIRIE_45_R4,Mule deer,15.582024113993423,36,29.98024306
SUN_PRAIRIE_45_R4,Pronghorn,0,0,29.98024306
SUN_PRAIRIE_45_R4,White-tailed deer,0,0,29.98024306
SUN_PRAIRIE_45_R5,American bison,156.14108530236285,142,20.0294213
SUN_PRAIRIE_45_R5,Coyote,0,0,20.0294213
SUN_PRAIRIE_45_R5,Mule deer,8.895506028498357,16,20.0294213
SUN_PRAIRIE_45_R5,Pronghorn,0,0,20.0294213
SUN_PRAIRIE_45_R5,White-tailed deer,0,0,20.0294213
SUN_PRAIRIE_46_R1,American bison,53.240542651181414,74,12.38568287
SUN_PRAIRIE_46_R1,Coyote,0,0,12.38568287
SUN_PRAIRIE_46_R1,Mule deer,0,0,12.38568287
SUN_PRAIRIE_46_R1,Pronghorn,0,0,12.38568287
SUN_PRAIRIE_46_R1,White-tailed deer,0,0,12.38568287
SUN_PRAIRIE_46_R2,American bison,0,0,35.86664352
SUN_PRAIRIE_46_R2,Coyote,0,0,35.86664352
SUN_PRAIRIE_46_R2,Mule deer,0,0,35.86664352
SUN_PRAIRIE_46_R2,Pronghorn,0,0,35.86664352
SUN_PRAIRIE_46_R2,White-tailed deer,0,0,35.86664352
SUN_PRAIRIE_46_R3,American bison,0,0,20.03962963
SUN_PRAIRIE_46_R3,Coyote,0,0,20.03962963
SUN_PRAIRIE_46_R3,Mule deer,0,0,20.03962963
SUN_PRAIRIE_46_R3,Pronghorn,0,0,20.03962963
SUN_PRAIRIE_46_R3,White-tailed deer,0,0,20.03962963
SUN_PRAIRIE_46_R4,American bison,0,0,25.03858796
SUN_PRAIRIE_46_R4,Coyote,0,0,25.03858796
SUN_PRAIRIE_46_R4,Mule deer,0,0,25.03858796
SUN_PRAIRIE_46_R4,Pronghorn,0,0,25.03858796
SUN_PRAIRIE_46_R4,White-tailed deer,0,0,25.03858796
SUN_PRAIRIE_46_R5,American bison,25.64217060472567,40,21.00545139
SUN_PRAIRIE_46_R5,Coyote,0,0,21.00545139
SUN_PRAIRIE_46_R5,Mule deer,24.895506028498357,48,21.00545139
SUN_PRAIRIE_46_R5,Pronghorn,13.494344644045242,20,21.00545139
SUN_PRAIRIE_46_R5,White-tailed deer,0,0,21.00545139
SUN_PRAIRIE_47_R1,American bison,374.8660563445365,396,25.67664352
SUN_PRAIRIE_47_R1,Coyote,47.37582417582418,58,25.67664352
SUN_PRAIRIE_47_R1,Mule deer,0,0,25.67664352
SUN_PRAIRIE_47_R1,Pronghorn,0,0,25.67664352
SUN_PRAIRIE_47_R1,White-tailed deer,0,0,25.67664352
SUN_PRAIRIE_47_R2,American bison,0,0,23.48094907
SUN_PRAIRIE_47_R2,Coyote,0,0,23.48094907
SUN_PRAIRIE_47_R2,Mule deer,0,0,23.48094907
SUN_PRAIRIE_47_R2,Pronghorn,0,0,23.48094907
SUN_PRAIRIE_47_R2,White-tailed deer,0,0,23.48094907
SUN_PRAIRIE_47_R3,American bison,0,0,28.98131944
SUN_PRAIRIE_47_R3,Coyote,0,0,28.98131944
SUN_PRAIRIE_47_R3,Mule deer,0,0,28.98131944
SUN_PRAIRIE_47_R3,Pronghorn,0,0,28.98131944
SUN_PRAIRIE_47_R3,White-tailed deer,0,0,28.98131944
SUN_PRAIRIE_47_R4,American bison,40.052713255907086,24,32.06195602
SUN_PRAIRIE_47_R4,Coyote,2.0417582417582416,2,32.06195602
SUN_PRAIRIE_47_R4,Mule deer,87.44753014249177,136,32.06195602
SUN_PRAIRIE_47_R4,Pronghorn,0,0,32.06195602
SUN_PRAIRIE_47_R4,White-tailed deer,0,0,32.06195602
SUN_PRAIRIE_47_R5,American bison,647.9282203996909,486,14.23297454
SUN_PRAIRIE_47_R5,Coyote,0,0,14.23297454
SUN_PRAIRIE_47_R5,Mule deer,21.686518085495067,36,14.23297454
SUN_PRAIRIE_47_R5,Pronghorn,0,0,14.23297454
SUN_PRAIRIE_47_R5,White-tailed deer,0,0,14.23297454
SUN_PRAIRIE_48_R1,American bison,399.27806688338507,510,0.811759259
SUN_PRAIRIE_48_R1,Coyote,0,0,0.811759259
SUN_PRAIRIE_48_R1,Mule deer,0,0,0.811759259
SUN_PRAIRIE_48_R1,Pronghorn,0,0,0.811759259
SUN_PRAIRIE_48_R1,White-tailed deer,0,0,0.811759259
SUN_PRAIRIE_48_R2,American bison,0,0,24.43795139
SUN_PRAIRIE_48_R2,Coyote,0,0,24.43795139
SUN_PRAIRIE_48_R2,Mule deer,0,0,24.43795139
SUN_PRAIRIE_48_R2,Pronghorn,0,0,24.43795139
SUN_PRAIRIE_48_R2,White-tailed deer,0,0,24.43795139
SUN_PRAIRIE_48_R3,American bison,0,0,28.9775463
SUN_PRAIRIE_48_R3,Coyote,0,0,28.9775463
SUN_PRAIRIE_48_R3,Mule deer,0,0,28.9775463
SUN_PRAIRIE_48_R3,Pronghorn,0,0,28.9775463
SUN_PRAIRIE_48_R3,White-tailed deer,0,0,28.9775463
SUN_PRAIRIE_48_R4,American bison,899.553915942374,374,23.12829861
SUN_PRAIRIE_48_R4,Coyote,42.37582417582418,60,23.12829861
SUN_PRAIRIE_48_R4,Mule deer,26.4537084398977,58,23.12829861
SUN_PRAIRIE_48_R4,Pronghorn,0,0,23.12829861
SUN_PRAIRIE_48_R4,White-tailed deer,0,0,23.12829861
SUN_PRAIRIE_48_R5,American bison,638.2321706047256,564,12.96928241
SUN_PRAIRIE_48_R5,Coyote,0,0,12.96928241
SUN_PRAIRIE_48_R5,Mule deer,0,0,12.96928241
SUN_PRAIRIE_48_R5,Pronghorn,0,0,12.96928241
SUN_PRAIRIE_48_R5,White-tailed deer,0,0,12.96928241
SUN_PRAIRIE_49_R1,American bison,296.5670254232085,272,13.21960648
SUN_PRAIRIE_49_R1,Coyote,24.083516483516483,22,13.21960648
SUN_PRAIRIE_49_R1,Mule deer,0,0,13.21960648
SUN_PRAIRIE_49_R1,Pronghorn,13.494344644045242,26,13.21960648
SUN_PRAIRIE_49_R1,White-tailed deer,0,0,13.21960648
SUN_PRAIRIE_49_R2,American bison,0,0,9.984456019
SUN_PRAIRIE_49_R2,Coyote,0,0,9.984456019
SUN_PRAIRIE_49_R2,Mule deer,0,0,9.984456019
SUN_PRAIRIE_49_R2,Pronghorn,0,0,9.984456019
SUN_PRAIRIE_49_R2,White-tailed deer,0,0,9.984456019
SUN_PRAIRIE_49_R3,American bison,297.88619403283946,254,28.91707176
SUN_PRAIRIE_49_R3,Coyote,0,0,28.91707176
SUN_PRAIRIE_49_R3,Mule deer,16.791012056996713,34,28.91707176
SUN_PRAIRIE_49_R3,Pronghorn,7.747172322022621,18,28.91707176
SUN_PRAIRIE_49_R3,White-tailed deer,0,0,28.91707176
SUN_PRAIRIE_49_R4,American bison,614.238337230483,558,32.05015046
SUN_PRAIRIE_49_R4,Coyote,40.08351648351648,30,32.05015046
SUN_PRAIRIE_49_R4,Mule deer,0,0,32.05015046
SUN_PRAIRIE_49_R4,Pronghorn,2.7471723220226214,4,32.05015046
SUN_PRAIRIE_49_R4,White-tailed deer,0,0,32.05015046
SUN_PRAIRIE_49_R5,American bison,330.2927132559071,220,15.91309028
SUN_PRAIRIE_49_R5,Coyote,0,0,15.91309028
SUN_PRAIRIE_49_R5,Mule deer,60.791012056996706,86,15.91309028
SUN_PRAIRIE_49_R5,Pronghorn,0,0,15.91309028
SUN_PRAIRIE_49_R5,White-tailed deer,0,0,15.91309028
SUN_PRAIRIE_50_R1,American bison,261.4505426511814,282,0.449409722
SUN_PRAIRIE_50_R1,Coyote,0,0,0.449409722
SUN_PRAIRIE_50_R1,Mule deer,0,0,0.449409722
SUN_PRAIRIE_50_R1,Pronghorn,0,0,0.449409722
SUN_PRAIRIE_50_R1,White-tailed deer,0,0,0.449409722
SUN_PRAIRIE_50_R2,American bison,0,0,6.951597222
SUN_PRAIRIE_50_R2,Coyote,0,0,6.951597222
SUN_PRAIRIE_50_R2,Mule deer,0,0,6.951597222
SUN_PRAIRIE_50_R2,Pronghorn,0,0,6.951597222
SUN_PRAIRIE_50_R2,White-tailed deer,0,0,6.951597222
SUN_PRAIRIE_50_R3,American bison,2.4105426511814176,2,28.90114583
SUN_PRAIRIE_50_R3,Coyote,0,0,28.90114583
SUN_PRAIRIE_50_R3,Mule deer,21.895506028498357,20,28.90114583
SUN_PRAIRIE_50_R3,Pronghorn,0,0,28.90114583
SUN_PRAIRIE_50_R3,White-tailed deer,0,0,28.90114583
SUN_PRAIRIE_50_R4,American bison,0,0,32.04196759
SUN_PRAIRIE_50_R4,Coyote,0,0,32.04196759
SUN_PRAIRIE_50_R4,Mule deer,0,0,32.04196759
SUN_PRAIRIE_50_R4,Pronghorn,0,0,32.04196759
SUN_PRAIRIE_50_R4,White-tailed deer,0,0,32.04196759
SUN_PRAIRIE_50_R5,American bison,214.01162795354423,160,15.6228588
SUN_PRAIRIE_50_R5,Coyote,0,0,15.6228588
SUN_PRAIRIE_50_R5,Mule deer,4.895506028498356,8,15.6228588
SUN_PRAIRIE_50_R5,Pronghorn,0,0,15.6228588
SUN_PRAIRIE_50_R5,White-tailed deer,0,0,15.6228588
SUN_PRAIRIE_52_R1,American bison,0,0,9.691354167
SUN_PRAIRIE_52_R1,Coyote,0,0,9.691354167
SUN_PRAIRIE_52_R1,Mule deer,50.791012056996706,42,9.691354167
SUN_PRAIRIE_52_R1,Pronghorn,0,0,9.691354167
SUN_PRAIRIE_52_R1,White-tailed deer,0,0,9.691354167
SUN_PRAIRIE_52_R2,American bison,0,0,34.99016204
SUN_PRAIRIE_52_R2,Coyote,0,0,34.99016204
SUN_PRAIRIE_52_R2,Mule deer,0,0,34.99016204
SUN_PRAIRIE_52_R2,Pronghorn,0,0,34.99016204
SUN_PRAIRIE_52_R2,White-tailed deer,0,0,34.99016204
SUN_PRAIRIE_52_R3,American bison,0,0,23.99550926
SUN_PRAIRIE_52_R3,Coyote,0,0,23.99550926
SUN_PRAIRIE_52_R3,Mule deer,75.51651808549506,80,23.99550926
SUN_PRAIRIE_52_R3,Pronghorn,0,0,23.99550926
SUN_PRAIRIE_52_R3,White-tailed deer,0,0,23.99550926
SUN_PRAIRIE_52_R4,American bison,15.821085302362835,16,34.03130787
SUN_PRAIRIE_52_R4,Coyote,0,0,34.03130787
SUN_PRAIRIE_52_R4,Mule deer,0,0,34.03130787
SUN_PRAIRIE_52_R4,Pronghorn,0,0,34.03130787
SUN_PRAIRIE_52_R4,White-tailed deer,0,0,34.03130787
SUN_PRAIRIE_52_R5,American bison,0,0,19.21571759
SUN_PRAIRIE_52_R5,Coyote,0,0,19.21571759
SUN_PRAIRIE_52_R5,Mule deer,0,0,19.21571759
SUN_PRAIRIE_52_R5,Pronghorn,0,0,19.21571759
SUN_PRAIRIE_52_R5,White-tailed deer,0,0,19.21571759
SUN_PRAIRIE_53_R1,American bison,8.410542651181418,16,27.758125
SUN_PRAIRIE_53_R1,Coyote,2.0417582417582416,2,27.758125
SUN_PRAIRIE_53_R1,Mule deer,418.77506028498357,354,27.758125
SUN_PRAIRIE_53_R1,Pronghorn,52.441516966067866,36,27.758125
SUN_PRAIRIE_53_R1,White-tailed deer,0,0,27.758125
SUN_PRAIRIE_53_R2,American bison,0,0,0
SUN_PRAIRIE_53_R2,Coyote,0,0,0
SUN_PRAIRIE_53_R2,Mule deer,0,0,0
SUN_PRAIRIE_53_R2,Pronghorn,0,0,0
SUN_PRAIRIE_53_R2,White-tailed deer,0,0,0
SUN_PRAIRIE_53_R3,American bison,0,0,13.7437037
SUN_PRAIRIE_53_R3,Coyote,0,0,13.7437037
SUN_PRAIRIE_53_R3,Mule deer,116.24651808549507,180,13.7437037
SUN_PRAIRIE_53_R3,Pronghorn,0,0,13.7437037
SUN_PRAIRIE_53_R3,White-tailed deer,0,0,13.7437037
SUN_PRAIRIE_53_R4,American bison,347.57379855826997,122,28.41318287
SUN_PRAIRIE_53_R4,Coyote,75.20175824175824,34,28.41318287
SUN_PRAIRIE_53_R4,Mule deer,0,0,28.41318287
SUN_PRAIRIE_53_R4,Pronghorn,150.95959488430546,120,28.41318287
SUN_PRAIRIE_53_R4,White-tailed deer,0,0,28.41318287
SUN_PRAIRIE_53_R5,American bison,0,0,19.21106481
SUN_PRAIRIE_53_R5,Coyote,0,0,19.21106481
SUN_PRAIRIE_53_R5,Mule deer,0,0,19.21106481
SUN_PRAIRIE_53_R5,Pronghorn,0,0,19.21106481
SUN_PRAIRIE_53_R5,White-tailed deer,0,0,19.21106481
SUN_PRAIRIE_54_R1,American bison,3246.6138668356957,2658,22.21520833
SUN_PRAIRIE_54_R1,Coyote,10.083516483516483,16,22.21520833
SUN_PRAIRIE_54_R1,Mule deer,0,0,22.21520833
SUN_PRAIRIE_54_R1,Pronghorn,0,0,22.21520833
SUN_PRAIRIE_54_R1,White-tailed deer,0,0,22.21520833
SUN_PRAIRIE_54_R2,American bison,0,0,35.27244213
SUN_PRAIRIE_54_R2,Coyote,0,0,35.27244213
SUN_PRAIRIE_54_R2,Mule deer,0,0,35.27244213
SUN_PRAIRIE_54_R2,Pronghorn,0,0,35.27244213
SUN_PRAIRIE_54_R2,White-tailed deer,0,0,35.27244213
SUN_PRAIRIE_54_R3,American bison,13.410542651181418,20,25.69164352
SUN_PRAIRIE_54_R3,Coyote,0,0,25.69164352
SUN_PRAIRIE_54_R3,Mule deer,65.03550602849836,88,25.69164352
SUN_PRAIRIE_54_R3,Pronghorn,0,0,25.69164352
SUN_PRAIRIE_54_R3,White-tailed deer,0,0,25.69164352
SUN_PRAIRIE_54_R4,American bison,18.410542651181416,16,13.23943287
SUN_PRAIRIE_54_R4,Coyote,0,0,13.23943287
SUN_PRAIRIE_54_R4,Mule deer,0,0,13.23943287
SUN_PRAIRIE_54_R4,Pronghorn,0,0,13.23943287
SUN_PRAIRIE_54_R4,White-tailed deer,0,0,13.23943287
SUN_PRAIRIE_54_R5,American bison,141.86162795354426,172,19.20773148
SUN_PRAIRIE_54_R5,Coyote,4.041758241758242,6,19.20773148
SUN_PRAIRIE_54_R5,Mule deer,0,0,19.20773148
SUN_PRAIRIE_54_R5,Pronghorn,0,0,19.20773148
SUN_PRAIRIE_54_R5,White-tailed deer,0,0,19.20773148
SUN_PRAIRIE_55_R1,American bison,0,0,6.487824074
SUN_PRAIRIE_55_R1,Coyote,0,0,6.487824074
SUN_PRAIRIE_55_R1,Mule deer,0,0,6.487824074
SUN_PRAIRIE_55_R1,Pronghorn,0,0,6.487824074
SUN_PRAIRIE_55_R1,White-tailed deer,0,0,6.487824074
SUN_PRAIRIE_55_R2,American bison,0,0,4.921585648
SUN_PRAIRIE_55_R2,Coyote,0,0,4.921585648
SUN_PRAIRIE_55_R2,Mule deer,0,0,4.921585648
SUN_PRAIRIE_55_R2,Pronghorn,0,0,4.921585648
SUN_PRAIRIE_55_R2,White-tailed deer,0,0,4.921585648
SUN_PRAIRIE_55_R3,American bison,0,0,6.228946759
SUN_PRAIRIE_55_R3,Coyote,0,0,6.228946759
SUN_PRAIRIE_55_R3,Mule deer,0,0,6.228946759
SUN_PRAIRIE_55_R3,Pronghorn,0,0,6.228946759
SUN_PRAIRIE_55_R3,White-tailed deer,0,0,6.228946759
SUN_PRAIRIE_55_R5,American bison,76.63054265118141,42,3.351585648
SUN_PRAIRIE_55_R5,Coyote,0,0,3.351585648
SUN_PRAIRIE_55_R5,Mule deer,0,0,3.351585648
SUN_PRAIRIE_55_R5,Pronghorn,0,0,3.351585648
SUN_PRAIRIE_55_R5,White-tailed deer,0,0,3.351585648
SUN_PRAIRIE_56_R1,American bison,0,0,7.134722222
SUN_PRAIRIE_56_R1,Coyote,0,0,7.134722222
SUN_PRAIRIE_56_R1,Mule deer,0,0,7.134722222
SUN_PRAIRIE_56_R1,Pronghorn,0,0,7.134722222
SUN_PRAIRIE_56_R1,White-tailed deer,0,0,7.134722222
SUN_PRAIRIE_56_R2,American bison,0,0,17.88690972
SUN_PRAIRIE_56_R2,Coyote,0,0,17.88690972
SUN_PRAIRIE_56_R2,Mule deer,0,0,17.88690972
SUN_PRAIRIE_56_R2,Pronghorn,0,0,17.88690972
SUN_PRAIRIE_56_R2,White-tailed deer,0,0,17.88690972
SUN_PRAIRIE_56_R3,American bison,44.64217060472567,40,26.79958333
SUN_PRAIRIE_56_R3,Coyote,0,0,26.79958333
SUN_PRAIRIE_56_R3,Mule deer,0,0,26.79958333
SUN_PRAIRIE_56_R3,Pronghorn,0,0,26.79958333
SUN_PRAIRIE_56_R3,White-tailed deer,0,0,26.79958333
SUN_PRAIRIE_56_R4,American bison,108.79759711653985,92,34.04396991
SUN_PRAIRIE_56_R4,Coyote,0,0,34.04396991
SUN_PRAIRIE_56_R4,Mule deer,158.26854219948848,56,34.04396991
SUN_PRAIRIE_56_R4,Pronghorn,0,0,34.04396991
SUN_PRAIRIE_56_R4,White-tailed deer,0,0,34.04396991
SUN_PRAIRIE_56_R5,American bison,303.8348838606328,326,18.53393519
SUN_PRAIRIE_56_R5,Coyote,0,0,18.53393519
SUN_PRAIRIE_56_R5,Mule deer,154.28651808549506,158,18.53393519
SUN_PRAIRIE_56_R5,Pronghorn,0,0,18.53393519
SUN_PRAIRIE_56_R5,White-tailed deer,0,0,18.53393519
SUN_PRAIRIE_57_R1,American bison,0,0,13.61680556
SUN_PRAIRIE_57_R1,Coyote,0,0,13.61680556
SUN_PRAIRIE_57_R1,Mule deer,0,0,13.61680556
SUN_PRAIRIE_57_R1,Pronghorn,0,0,13.61680556
SUN_PRAIRIE_57_R1,White-tailed deer,0,0,13.61680556
SUN_PRAIRIE_57_R2,American bison,0,0,9.658854167
SUN_PRAIRIE_57_R2,Coyote,0,0,9.658854167
SUN_PRAIRIE_57_R2,Mule deer,0,0,9.658854167
SUN_PRAIRIE_57_R2,Pronghorn,0,0,9.658854167
SUN_PRAIRIE_57_R2,White-tailed deer,0,0,9.658854167
SUN_PRAIRIE_57_R3,American bison,0,0,1.095208333
SUN_PRAIRIE_57_R3,Coyote,0,0,1.095208333
SUN_PRAIRIE_57_R3,Mule deer,0,0,1.095208333
SUN_PRAIRIE_57_R3,Pronghorn,0,0,1.095208333
SUN_PRAIRIE_57_R3,White-tailed deer,0,0,1.095208333
SUN_PRAIRIE_57_R5,American bison,0,0,18.06549769
SUN_PRAIRIE_57_R5,Coyote,0,0,18.06549769
SUN_PRAIRIE_57_R5,Mule deer,50.36540782320833,72,18.06549769
SUN_PRAIRIE_57_R5,Pronghorn,0,0,18.06549769
SUN_PRAIRIE_57_R5,White-tailed deer,0,0,18.06549769
SUN_PRAIRIE_58_R1,American bison,17.821085302362835,32,24.35534722
SUN_PRAIRIE_58_R1,Coyote,0,0,24.35534722
SUN_PRAIRIE_58_R1,Mule deer,1265.657084398977,796,24.35534722
SUN_PRAIRIE_58_R1,Pronghorn,68.49434464404524,94,24.35534722
SUN_PRAIRIE_58_R1,White-tailed deer,0,0,24.35534722
SUN_PRAIRIE_58_R2,American bison,0,0,4.413148148
SUN_PRAIRIE_58_R2,Coyote,0,0,4.413148148
SUN_PRAIRIE_58_R2,Mule deer,0,0,4.413148148
SUN_PRAIRIE_58_R2,Pronghorn,0,0,4.413148148
SUN_PRAIRIE_58_R2,White-tailed deer,0,0,4.413148148
SUN_PRAIRIE_58_R3,American bison,0,0,27.71759259
SUN_PRAIRIE_58_R3,Coyote,0,0,27.71759259
