deployment_id,species,week,time_in_fov_s,image_time_s,duration_days,distance,effort,density_km2,density_image_time_km2
SUN_PRAIRIE_32_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Mule deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Mule deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,American bison,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,American bison,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Coyote,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Mule deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Mule deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Mule deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_32_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,21,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,22,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,23,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,24,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,American bison,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Coyote,21,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Coyote,22,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Coyote,23,10.125274725274725,14,7,14,4.513805418092775,0.2596272298777922,0.3589809972480001
SUN_PRAIRIE_33_R1,Coyote,24,8.041758241758242,14,7,14,4.513805418092775,0.20620274237526412,0.3589809972480001
SUN_PRAIRIE_33_R1,Coyote,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Coyote,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Coyote,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Mule deer,21,144.06550602849836,134,7,14,4.513805418092775,3.6940556445105788,3.4359609736594288
SUN_PRAIRIE_33_R1,Mule deer,22,336.3596247863694,336,7,14,4.513805418092775,8.624765252841001,8.615543933952
SUN_PRAIRIE_33_R1,Mule deer,23,20.895506028498357,18,7,14,4.513805418092775,0.5357921137222812,0.4615469964617145
SUN_PRAIRIE_33_R1,Mule deer,24,10.895506028498357,18,7,14,4.513805418092775,0.27937711568799556,0.4615469964617145
SUN_PRAIRIE_33_R1,Mule deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Mule deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Mule deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,21,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,22,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,23,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,24,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,Pronghorn,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,21,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,22,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,23,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,24,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R1,White-tailed deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,American bison,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,American bison,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,American bison,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Coyote,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Coyote,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Coyote,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Mule deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Mule deer,28,9.895506028498357,8,7,14,4.513805418092775,0.2537356158845669,0.2051319984274286
SUN_PRAIRIE_33_R2,Mule deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Pronghorn,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Pronghorn,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Pronghorn,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,White-tailed deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,White-tailed deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,White-tailed deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R2,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,American bison,30,8.821085302362835,10,7,14,4.513805418092775,0.2261858570465634,0.2564149980342858
SUN_PRAIRIE_33_R3,American bison,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,American bison,32,4.410542651181418,8,7,14,4.513805418092775,0.1130929285232817,0.2051319984274286
SUN_PRAIRIE_33_R3,American bison,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Coyote,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Coyote,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Coyote,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Mule deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Mule deer,32,10.791012056996712,16,7,14,4.513805418092775,0.2766977335382766,0.4102639968548572
SUN_PRAIRIE_33_R3,Mule deer,33,4.895506028498356,8,7,14,4.513805418092775,0.12552811686742402,0.2051319984274286
SUN_PRAIRIE_33_R3,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Pronghorn,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Pronghorn,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Pronghorn,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,White-tailed deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,White-tailed deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,White-tailed deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R3,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,American bison,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,American bison,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,American bison,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,American bison,38,52.050542651181416,34,7,14,4.513805418092775,1.334653979158619,0.8718109933165715
SUN_PRAIRIE_33_R4,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Coyote,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Coyote,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Coyote,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Mule deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Mule deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,American bison,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,American bison,41,28.410542651181416,72,7,14,4.513805418092775,0.7284889238055675,1.846187985846858
SUN_PRAIRIE_33_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Coyote,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Mule deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Mule deer,40,22.895506028498357,38,7,14,4.513805418092775,0.5870751133291383,0.9743769925302861
SUN_PRAIRIE_33_R5,Mule deer,41,25.895506028498357,20,7,14,4.513805418092775,0.663999612739424,0.5128299960685716
SUN_PRAIRIE_33_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_33_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R1,American bison,21,468.53217060472565,562,7,21,10.156062190708745,5.339496693538237,6.4046768397897145
SUN_PRAIRIE_34_R1,American bison,22,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,American bison,23,20.821085302362835,40,7,21,10.156062190708745,0.2372817131945361,0.45584888539428575
SUN_PRAIRIE_34_R1,American bison,24,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,American bison,25,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Coyote,21,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Coyote,22,7.083516483516483,10,7,21,10.156062190708745,0.08072532734207598,0.11396222134857144
SUN_PRAIRIE_34_R1,Coyote,23,7.083516483516483,12,7,21,10.156062190708745,0.08072532734207598,0.13675466561828575
SUN_PRAIRIE_34_R1,Coyote,24,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Coyote,25,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Mule deer,21,358.3666383155891,296,7,21,10.156062190708745,4.084025815966461,3.3732817519177143
SUN_PRAIRIE_34_R1,Mule deer,22,202.70854219948848,236,7,21,10.156062190708745,2.3101115755384343,2.689508423826286
SUN_PRAIRIE_34_R1,Mule deer,23,190.0575301424918,270,7,21,10.156062190708745,2.165937831906144,3.076979976411429
SUN_PRAIRIE_34_R1,Mule deer,24,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Mule deer,25,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Pronghorn,21,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Pronghorn,22,17.494344644045242,34,7,21,10.156062190708745,0.19936943766728793,0.38747155258514293
SUN_PRAIRIE_34_R1,Pronghorn,23,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Pronghorn,24,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,Pronghorn,25,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,White-tailed deer,21,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,White-tailed deer,22,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,White-tailed deer,23,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,White-tailed deer,24,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R1,White-tailed deer,25,0,0,7,21,10.156062190708745,0,0
SUN_PRAIRIE_34_R2,American bison,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,American bison,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,American bison,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,American bison,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,American bison,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,25,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,26,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,27,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,28,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,29,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R2,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,American bison,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,American bison,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,American bison,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,American bison,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Coyote,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Coyote,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Coyote,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Coyote,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Mule deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Mule deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Mule deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Mule deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Pronghorn,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Pronghorn,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Pronghorn,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Pronghorn,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,White-tailed deer,30,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,White-tailed deer,31,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,White-tailed deer,32,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,White-tailed deer,33,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R3,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,American bison,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,American bison,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,American bison,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,American bison,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Coyote,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Coyote,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Coyote,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Coyote,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Mule deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Mule deer,35,4.895506028498356,18,7,14,4.513805418092775,0.12552811686742402,0.4615469964617145
SUN_PRAIRIE_34_R4,Mule deer,36,38.495506028498355,32,7,14,4.513805418092775,0.9870825102626242,0.8205279937097144
SUN_PRAIRIE_34_R4,Mule deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Mule deer,38,54.66101205699671,44,7,14,4.513805418092775,1.4015903299146881,1.1282259913508574
SUN_PRAIRIE_34_R4,Pronghorn,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Pronghorn,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Pronghorn,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Pronghorn,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,White-tailed deer,34,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,White-tailed deer,35,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,White-tailed deer,36,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,White-tailed deer,37,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R4,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,American bison,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,American bison,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,American bison,40,13.821085302362835,22,7,14,4.513805418092775,0.35439335606370626,0.5641129956754287
SUN_PRAIRIE_34_R5,American bison,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Coyote,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Coyote,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Coyote,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Coyote,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Mule deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Mule deer,39,106.75651808549506,226,7,14,4.513805418092775,2.7373972375039415,5.794978955574859
SUN_PRAIRIE_34_R5,Mule deer,40,5.895506028498356,8,7,14,4.513805418092775,0.15116961667085255,0.2051319984274286
SUN_PRAIRIE_34_R5,Mule deer,41,3.895506028498356,8,7,14,4.513805418092775,0.09988661706399543,0.2051319984274286
SUN_PRAIRIE_34_R5,Pronghorn,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Pronghorn,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Pronghorn,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,Pronghorn,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,White-tailed deer,38,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,White-tailed deer,39,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,White-tailed deer,40,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_34_R5,White-tailed deer,41,0,0,7,14,4.513805418092775,0,0
SUN_PRAIRIE_38_R1,American bison,21,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,American bison,22,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,American bison,23,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,American bison,24,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,American bison,25,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Coyote,21,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Coyote,22,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Coyote,23,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Coyote,24,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Coyote,25,0,0,7,4,0.3684739116810429,0,0
SUN_PRAIRIE_38_R1,Mule deer,21,0,0,7,4,0.3684739116810429,0,0
